Handle,Title,Description,Vendor,Status,Published on online store,SKU,Option1 Name,Option1 Value,Option2 Value,Option3 Value,Price,Cost per item,Inventory tracker,Inventory quantity,Continue selling when out of stock,Requires shipping,Fulfillment service,Tags,RLF inventory (product.metafields.custom.rlf_inventory),IMM inventory (product.metafields.custom.imm_inventory),Wholesale price (product.metafields.custom.wholesale_price),Legacy WHSE (product.metafields.custom.legacy_whse)
xq-ydd-e314-2x2-c,YDD-E314 T5 2'X2' 3X14W RECESSED PERFORATED FTG,,ZEN,draft,false,XQ YDD-E314(2X2)C,Default Title,Default Title,,,0,57,shopify,1,deny,true,manual,"legacy-import, legacy-zero-retail",0,0,0,1
xr-cljtf220-m,XR CL JTF220/M TRIANGULAR SURFACE MOUNT 2xT8 18W,,COSTSAVERS,active,true,XR CLJTF220/M,Default Title,Default Title,,,55,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-cljtf240-m,XR CL JTF240/M TRIANGULAR SURFACE MOUNT 2xT8 36W,,COSTSAVERS,active,true,XR CLJTF240/M,Default Title,Default Title,,,60,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-gdl400w-bk,XR GDL400W BK REGENT 400W BLACK FLOODLIGHT,,COSTSAVERS,draft,false,XR GDL400W BK,Default Title,Default Title,,,0,0,shopify,0,deny,true,manual,"legacy-import, legacy-dead-stock",0,0,0,0
xr-gdl4301-ww,XR GDL CSL-4301 10W FLOODLIGHT C/W WW LED IP65,,COSTSAVERS,draft,false,XR GDL4301 WW,Default Title,Default Title,,,0,0,shopify,0,deny,true,manual,"legacy-import, legacy-dead-stock",0,0,0,0
xr-gdl4302-ww,XR GDL CSL-4302 20W FLOODLIGHT C/W WW LED IP65,,COSTSAVERS,draft,false,XR GDL4302 WW,Default Title,Default Title,,,0,0,shopify,2,deny,true,manual,"legacy-import, legacy-zero-retail",0,0,0,2
xr-gdl4303-dl,XR GDL CSL-4303 DL LED FLOODLIGHT C/W 30W,,COSTSAVERS,active,true,XR GDL4303 DL,Default Title,Default Title,,,150,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-gdl4304-ww,XR GDL CSL-4304 W/W LED FLOODLIGHT C/W 50W,,,draft,false,XR GDL4304 WW,Default Title,Default Title,,,0,0,shopify,0,deny,true,manual,"legacy-import, legacy-dead-stock",0,0,0,0
xr-gdl53001-bk,XR GDL53001 BLACK PAR30 GARDEN SPIKE LIGHT C/W E27,,COSTSAVERS,draft,false,XR GDL53001 BK,Default Title,Default Title,,,0,40,shopify,0,deny,true,manual,"legacy-import, legacy-zero-retail",0,0,0,0
xr-gdlanc-30-ww,XR GDL ANC Floodlight c/w 1x30W WW LED LAMP & GEAR,,COSTSAVERS,active,true,XR GDLANC-30 WW,Default Title,Default Title,,,195,80,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-gdlanc-50-ww,XR GDL ANC Floodlight c/w 1x50W WW LED LAMP & GEAR,,COSTSAVERS,active,true,XR GDLANC-50 WW,Default Title,Default Title,,,235,100,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-wl5303-wh,XR WL5303 WHITE 1 X E27,,COSTSAVERS,active,true,XR WL5303 WH,Default Title,Default Title,,,35,7.5,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-wlc06t5-ww-fr,XR WL CSL-C06T5-WW T5 6W LED 3 FT WARMWHITE,,COSTSAVERS,active,true,XR WLC06T5-WW FR,Default Title,Default Title,,,38,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-wlc12t8-ww-cl,CSL-C12T8 16W WW LED 4' T8 CLEAR,,,active,true,XR WLC12T8-WW CL,Default Title,Default Title,,,70,27,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-wlmlt18,MLT18 1X18W T8 FLUO. FITTING C/W BALLAST,,COSTSAVERS,active,true,XR WLMLT18,Default Title,Default Title,,,35,15,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-wlmlt36,MLT36 1X36W T8 FLUO. FITTING C/W BALLAST,,COSTSAVERS,active,true,XR WLMLT36,Default Title,Default Title,,,40,16,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xr-wlt518w-ww,XR WL CASELO T5 LED SLIM BATTEN 18W 3000K 4FT,,COSTSAVERS,draft,false,XR WLT518W WW,Default Title,Default Title,,,0,0,shopify,0,deny,true,manual,"legacy-import, legacy-dead-stock",0,0,0,0
xs-37011-a42,XS LHE-102-865 AZEL HANDHELD LED LIGHT 1.5W,,AZ E-LITE,active,true,XS 37011-A42,Default Title,Default Title,,,30,0,shopify,82,deny,true,manual,legacy-import,4,0,0,82
xs-acc99039-a42-bk,"XS LDS4R RIM 4"" SQUARE BLACK",,AZ E-LITE,active,true,XS ACC99039-A42 BK,Default Title,Default Title,,,5,0,shopify,10,deny,true,manual,legacy-import,0,0,0,10
xs-acc99079-a42-wh,"XS LDS4R RIM 4"" SQUARE WHITE",,AZ E-LITE,active,true,XS ACC99079-A42 WH,Default Title,Default Title,,,5,0,shopify,20,deny,true,manual,legacy-import,0,0,0,20
xs-cl11031-a42,"XS LCR1424-765 AZPRESS LUNAR 14"" RD 20W 6500K",,AZ E-LITE,active,true,XS CL11031-A42,Default Title,Default Title,,,55,0,shopify,0,deny,true,manual,legacy-import,1,0,0,0
xs-cl11141-a42,"XS LCR1424-730 AZPRESS SOLAR 14"" RD 20W 3000K",,AZ E-LITE,active,true,XS CL11141-A42,Default Title,Default Title,,,55,0,shopify,0,deny,true,manual,legacy-import,2,0,0,0
xs-cl11151-a42,"XS LCR1424-740 AZPRESS SOLAR 14"" RD 20W 4000K",,AZ E-LITE,active,true,XS CL11151-A42,Default Title,Default Title,,,55,0,shopify,0,deny,true,manual,legacy-import,1,0,0,0
xs-cl11161-a42,"XS LCR-1424-765 AZPRESS SOLAR 14"" RD 20W 6500K",,AZ E-LITE,active,true,XS CL11161-A42,Default Title,Default Title,,,55,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-cl11231-b42,"XS LCR1424-830 AZPRESS LUNAR 14"" RD 20W 3000K",,AZ E-LITE,active,true,XS CL11231-B42,Default Title,Default Title,,,55,0,shopify,0,deny,true,manual,legacy-import,9,0,0,0
xs-cl11241-b42,"XS LCR1424-840 AZPRESS LUNAR 14"" RD 20W 4000K (H55-",,AZ E-LITE,active,true,XS CL11241-B42,Default Title,Default Title,,,90,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-cl41011-a42,"XS LCR1930M AZPRESS+ 19"" ROUND CEILING LIGHT 30W",,AZ E-LITE,active,true,XS CL41011-A42,Default Title,Default Title,,,91.6667,0,shopify,1,deny,true,manual,legacy-import,-1,0,0,1
xs-dl04031-a42,"XS LDR615-830 AZEL RECESSED 6"" RD 15W 3000K",,AZ E-LITE,active,true,XS DL04031-A42,Default Title,Default Title,,,39,31,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl24041-b42,"XS LDRA616-830 AZSENCE 6"" RD 16W 3000K",,AZ E-LITE,active,true,XS DL24041-B42,Default Title,Default Title,,,85,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl24051-b42,"XS LDRA616-840 AZSENCE 6"" RD 16W 4000K",,AZ E-LITE,active,true,XS DL24051-B42,Default Title,Default Title,,,85,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl24061-b42,"XS LDRA624-840 AZSENCE 6"" RD 24W 4000K",,AZ E-LITE,active,true,XS DL24061-B42,Default Title,Default Title,,,100,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl24081-b42,"XS LDRA624-830 AZSENCE 6"" RD 24W 3000K",,AZ E-LITE,active,true,XS DL24081-B42,Default Title,Default Title,,,100,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl24231-a42,"XS LDRA616-865 AZSENCE 6"" RD 16W 6500K",,AZ E-LITE,active,true,XS DL24231-A42,Default Title,Default Title,,,85,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl24251-a42,"XS LDSA616-865 AZSENCE 6"" SQ 16W 6500K",,AZ E-LITE,active,true,XS DL24251-A42,Default Title,Default Title,,,85,41,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl24261-a42,"XS LDSA624-865 AZSENCE 6"" SQ 24W 6500K",,AZ E-LITE,active,true,XS DL24261-A42,Default Title,Default Title,,,100,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl24271-a42,"XS LDRA624-865 AZSENCE 6"" RD 24W 6500K",,AZ E-LITE,active,true,XS DL24271-A42,Default Title,Default Title,,,100,46,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl25031-b42,"XS LDSA616-830 AZSENCE 6"" SQ 16W 3000K",,AZ E-LITE,active,true,XS DL25031-B42,Default Title,Default Title,,,85,41,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl25041-b42,"XS LDSA616-840 AZSENCE 6"" SQ 16W 4000K",,AZ E-LITE,active,true,XS DL25041-B42,Default Title,Default Title,,,85,41,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl25061-b42,"XS LDSA624-830 AZSENCE 6"" SQ 24W 3000K",,AZ E-LITE,active,true,XS DL25061-B42,Default Title,Default Title,,,65,0,shopify,0,deny,true,manual,legacy-import,7,0,0,0
xs-dl25071-b42,"XS LDSA624-840 AZSENCE 6"" SQ 24W 4000K",,AZ E-LITE,active,true,XS DL25071-B42,Default Title,Default Title,,,100,49,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl34011-a42,"XS LDR3H12-830 AZSENCE 3.5"" RD 11W 3000K (DIMMABLE)",,AZ E-LITE,active,true,XS DL34011-A42,Default Title,Default Title,,,36,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl34021-a42,"XS LDR3H12-840 AZSENCE 3.5"" RD 11W 4000K (DIMMABLE)",,AZ E-LITE,active,true,XS DL34021-A42,Default Title,Default Title,,,36,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl34031-a42,"XS LDR3H12-865 AZSENCE 3.5"" RD 11W 6500K (DIMMABLE)",,AZ E-LITE,active,true,XS DL34031-A42,Default Title,Default Title,,,36,0,shopify,0,deny,true,manual,legacy-import,10,0,0,0
xs-dl34041-a42,"XS LDR412-830 AZSENCE 4"" RD 11W 3000K (DIMMABLE)",,AZ E-LITE,active,true,XS DL34041-A42,Default Title,Default Title,,,36,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl34051-a42,"XS LDR412-840 AZSENCE 4"" RD 11W 4000K (DIMMABLE)",,AZ E-LITE,active,true,XS DL34051-A42,Default Title,Default Title,,,36,0,shopify,0,deny,true,manual,legacy-import,3,0,0,0
xs-dl34061-a42,"XS LDR412-865 AZSENCE 4"" RD 11W 6500K (DIMMABLE)",,AZ E-LITE,active,true,XS DL34061-A42,Default Title,Default Title,,,36,0,shopify,0,deny,true,manual,legacy-import,3,0,0,0
xs-dl34071-a42,"XS LDS412-830 G3 AZSENCE 4"" SQ 6W 3000K (DIMMABLE)",,AZ E-LITE,active,true,XS DL34071-A42,Default Title,Default Title,,,36,30,shopify,2,deny,true,manual,legacy-import,-2,0,0,2
xs-dl34081-a42,"XS LDS412-840 AZSENCE 4"" SQ 11W 4000K (DIMMABLE)",,AZ E-LITE,active,true,XS DL34081-A42,Default Title,Default Title,,,36,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-dl34091-a42,"XS LDS412-865 AZSENCE 4"" SQ 11W 6500K (DIMMABLE)",,AZ E-LITE,active,true,XS DL34091-A42,Default Title,Default Title,,,36,0,shopify,0,deny,true,manual,legacy-import,7,0,0,0
xs-dl39021-a42,"XS LDR607E-865 AZSENCE 6"" RD 7W 6500K",,AZ E-LITE,active,true,XS DL39021-A42,Default Title,Default Title,,,40,23,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl-17041-a42-bk,XS XL25-830 AZPOSE FLOODLIGHT STD 65W 3000K,,AZ E-LITE,active,true,XS GDL 17041-A42 BK,Default Title,Default Title,,,300,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl17011-a42,XS XL25S-765 AZPOSE FLOODLIGHT W/SENSOR 65W,,AZ E-LITE,active,true,XS GDL17011-A42,Default Title,Default Title,,,350,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl17031-a42-bk,XS XL25S-830 AZPOSE FLOODLIGHT W/SENSOR 65W,,AZ E-LITE,active,true,XS GDL17031-A42 BK,Default Title,Default Title,,,350,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl17051-a42-bk,XS XL25S-765 AZPOSE FLOODLIGHT W/SENSOR 65W,,AZ E-LITE,active,true,XS GDL17051-A42 BK,Default Title,Default Title,,,350,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl17071-a42,XS XL25S-830 AZPOSE FLOODLIGHT W/SENSOR 65W,,AZ E-LITE,active,true,XS GDL17071-A42,Default Title,Default Title,,,350,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl17081-a42,XS XL25-730 AZPOSE FLOODLIGHT STD 65W 3000K,,AZ E-LITE,active,true,XS GDL17081-A42,Default Title,Default Title,,,300,0,shopify,0,deny,true,manual,legacy-import,1,0,0,0
xs-gdl18011-a42,XS XL10S-765 AZPOSE FLOODLIGHT W/SENSOR 30W,,AZ E-LITE,active,true,XS GDL18011-A42,Default Title,Default Title,,,243,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl18021-a42,XS XL10-765 AZPOSE FLOODLIGHT STD 30W 6500K,,AZ E-LITE,active,true,XS GDL18021-A42,Default Title,Default Title,,,213,122,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl18031-a42-bk,XS XL10-765 AZPOSE FLOODLIGHT STD 30W 6500K,,AZ E-LITE,active,true,XS GDL18031-A42 BK,Default Title,Default Title,,,213,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl18041-a42-bk,XS XL10S-765 AZPOSE FLOODLIGHT W/SENSOR 30W,,AZ E-LITE,active,true,XS GDL18041-A42 BK,Default Title,Default Title,,,243,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl18051-a42-bk,XS XL10S-830 AZPOSE FLOODLIGHT W/SENSOR 30W,,AZ E-LITE,active,true,XS GDL18051-A42 BK,Default Title,Default Title,,,263,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl18061-a42-bk,XS XL10-830 AZPOSE FLOODLIGHT STD 30W 3000K,,AZ E-LITE,active,true,XS GDL18061-A42 BK,Default Title,Default Title,,,213,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl18071-a42,XS XL10S-830 AZPOSE FLOODLIGHT W/SENSOR 30W,,AZ E-LITE,active,true,XS GDL18071-A42,Default Title,Default Title,,,263,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-gdl18081-a42,XS XL10-730 AZPOSE FLOODLIGHT STD 30W 3000K,,AZ E-LITE,active,true,XS GDL18081-A42,Default Title,Default Title,,,213,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-tl630-001,XS TL ATLE27 AZEL SHAPDE TABLE LAMP C/W AZCEND E27,,AZ E-LITE,active,true,XS TL630-001,Default Title,Default Title,,,199,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-wl12011-a42,XS LFC417-765 AZPAND 4FT COMPACT FIXTURE STD 17W,,AZ E-LITE,active,true,XS WL12011-A42,Default Title,Default Title,,,65,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
xs-wl12021-a42,XS LFC417-740 AZPAND 4FT COMPACT FIXTURE STD 17W,,AZ E-LITE,active,true,XS WL12021-A42,Default Title,Default Title,,,65,0,shopify,0,deny,true,manual,legacy-import,0,0,0,0
